Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Drake Powell,SG/SF,BKN,3000,0.0,20,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,4.0,vs PHI,4.5,164,232.5,114.0,0.2857142857142857,0.21428571428571425,0.0,2.0,3.5,0.625,0.15625,0.21428571428571425,0.0,0.0714285714285714,0.0,2.0,0.5,1.0,0.5
E.J. Liddell,PF/C,BKN,3000,0.0,26,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,9.0,vs PHI,4.5,164,232.5,114.0,0.45,0.3,0.0,2.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Lawson,PG,TOR,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MEM,-4.5,-185,238.5,121.5,,,,,,,,,,,,,,,
Jonathan Mogbo,PF/C,TOR,3000,3.61,7,30,40.67,2.89,2,80.0,0.6,4.38,73,10,2,0,4.7,vs MEM,-4.5,-185,238.5,121.5,0.9119047619047619,0.2785714285714286,0.0,2.85,3.2,0.3,0.0857142857142857,0.3952380952380952,0.0,0.0,0.0,0.0,0.0,1.0,0.6
Chucky Hepburn,PG,TOR,3000,0.0,20,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs MEM,-4.5,-185,238.5,121.5,,,,,,,,,,,,,,,
Alijah Martin,SG,TOR,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MEM,-4.5,-185,238.5,121.5,,,,,,,,,,,,,,,
Garrett Temple,SG/SF,TOR,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs MEM,-4.5,-185,238.5,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ja'Kobe Walter,SG/SF,TOR,3000,5.63,19,30,30.52,4.5,2,80.0,1.7,9.35,68,18,2,0,7.7,vs MEM,-4.5,-185,238.5,121.5,0.37750000000000006,0.2425,0.0,4.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Peterson,PF,CHA,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs UTA,1.5,105,232.5,115.5,,,,,,,,,,,,,,,
Pat Connaughton,SG/SF,CHA,3000,2.58,30,30,27.66,0.0,2,75.0,1.7,3.32,50,5,9,0,2.8,vs UTA,1.5,105,232.5,115.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Nikola Djurisic,SF,ATL,3000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CLE,6.5,200,230.5,112.0,,,,,,,,,,,,,,,
N'Faly Dante,C,ATL,3000,3.23,14,30,19.52,3.19,2,56.00000000000001,0.0,0.53,0,0,1,0,5.1,@CLE,6.5,200,230.5,112.0,1.140277777777778,0.4722222222222222,0.0,3.05,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Houstan,SF/PF,ATL,3000,0.0,24,30,0.0,0.0,2,0.0,0.6,2.81,0,0,0,0,0.0,@CLE,6.5,200,230.5,112.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
Jacob Toppin,PF,ATL,3000,2.27,24,30,9.68,0.0,2,37.0,0.0,0.73,0,0,10,0,1.0,@CLE,6.5,200,230.5,112.0,0.13333333333333333,0.13333333333333333,0.0,0.6666666666666666,2.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
Eli Ndiaye,PF/C,ATL,3000,0.0,14,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CLE,6.5,200,230.5,112.0,,,,,,,,,,,,,,,
Lindy Waters III,SG/SF,SAS,3000,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHX,-5.5,-225,227.5,116.5,,,,,,,,,,,,,,,
Carter Bryant,SF/PF,SAS,3000,0.0,5,30,0.0,0.0,2,0.0,1.7,5.28,0,0,0,0,2.4,@PHX,-5.5,-225,227.5,116.5,0.28070707070707074,0.21090909090909088,0.0,1.95,5.6,0.0,0.0,0.4513131313131312,0.3,0.08,0.2,0.2,0.0,1.6,0.6
Harrison Ingram,SF,SAS,3000,2.11,5,30,7.6,0.97,2,8.0,0.0,0.0,0,0,-1,0,2.4,@PHX,-5.5,-225,227.5,116.5,0.2375,0.15,0.0,0.95,1.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4
David Jones-Garcia,SG,SAS,3000,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,5.6,@PHX,-5.5,-225,227.5,116.5,,,,,,,,,,,,,,,
Riley Minix,SF,SAS,3000,0.0,5,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,1.4,@PHX,-5.5,-225,227.5,116.5,0.275,0.1,0.0,0.55,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4
Trentyn Flowers,SG,CHI,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,7.5,230,234.5,113.5,,,,,,,,,,,,,,,
Zach Collins,C,CHI,3000,0.0,13,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,7.5,230,234.5,113.5,,,,,,,,,,,,,,,
Julian Phillips,SF/PF,CHI,3000,4.56,11,30,18.57,0.0,2,69.0,1.2,8.71,48,11,3,0,4.9,@NYK,7.5,230,234.5,113.5,0.45999999999999996,0.24666666666666667,0.0,3.9,5.8,0.4,0.038095238095238085,0.30666666666666664,0.4,0.02,0.0,0.8,0.2,1.2,0.6
Noa Essengue,SF/PF,CHI,3000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,7.5,230,234.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,PG/SG,CHI,3000,2.42,18,30,19.06,1.94,2,62.0,1.2,0.0,32,7,5,0,0.0,@NYK,7.5,230,234.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalen Terry,SF/PF,CHI,3000,4.1,11,30,21.24,3.28,2,67.0,1.7,6.05,47,11,5,0,0.0,@NYK,7.5,230,234.5,113.5,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.4
Lachlan Olbrich,C,CHI,3000,0.0,13,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,7.5,230,234.5,113.5,,,,,,,,,,,,,,,
Emanuel Miller,SF/PF,CHI,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,7.5,230,234.5,113.5,,,,,,,,,,,,,,,
Kyle Lowry,PG/SG,PHI,3000,0.0,27,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@BKN,-4.5,-198,232.5,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Sallis,SG,PHI,3000,0.0,28,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@BKN,-4.5,-198,232.5,118.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Johni Broome,PF,PHI,3000,0.0,23,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@BKN,-4.5,-198,232.5,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon,SG/SF,PHI,3000,3.12,28,30,24.87,2.49,2,79.0,1.2,1.52,44,7,6,0,5.3,@BKN,-4.5,-198,232.5,118.5,0.19090909090909092,0.16363636363636364,0.0,2.1,3.2,0.3,0.02857142857142856,0.07272727272727272,0.2,0.0,0.0,0.0,0.0,0.6,0.4
PJ Hall,C,MEM,3000,2.26,28,30,9.19,0.62,2,7.000000000000001,0.0,0.0,0,0,5,0,5.3,@TOR,4.5,154,238.5,117.0,0.7892857142857143,0.2,0.0,3.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier-Maxence Prosper,SF/PF,MEM,3000,2.97,17,30,17.85,2.38,2,59.0,0.0,0.88,0,0,1,0,8.9,@TOR,4.5,154,238.5,117.0,1.2029411764705882,0.9411764705882353,0.0,3.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gregory Jackson,SF/PF,MEM,3000,5.64,17,30,18.05,3.13,2,75.0,0.6,0.79,37,9,0,0,4.8,@TOR,4.5,154,238.5,117.0,,,,,,,,,,,,,,,
Kyle Anderson,SF,UTA,3000,14.61,24,30,27.81,8.91,2,79.0,1.5,15.05,86,35,5,0,15.8,@CHA,-1.5,-125,232.5,117.0,0.126,0.096,0.0,3.15,5.0,0.65,0.04126984126984126,0.10400000000000001,0.0,0.032,0.01111452916335438,0.4,0.05,0.4,0.2
Oscar Tshiebwe,C,UTA,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-1.5,-125,232.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Tonje,SG,UTA,3000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-1.5,-125,232.5,117.0,,,,,,,,,,,,,,,
Kevin Love,C,UTA,3000,0.0,24,30,0.0,0.0,2,0.0,1.2,3.38,0,0,0,0,0.0,@CHA,-1.5,-125,232.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges Niang,PF,UTA,3000,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-1.5,-125,232.5,117.0,,,,,,,,,,,,,,,
