Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Carter Bryant,SF/PF,SAS,3000,4.0,23,30,4.4,2.5,2,41.0,1.4,7.57,24,10,3,0,0.0,@NOP,-4.5,-175,234.5,119.5,0.2777777777777778,0.0,0.0,2.5,9.0,0.0,0.0,0.4444444444444444,0.5,0.0,0.0,0.0,0.0,2.0,1.0
Javonte Green,SF,DET,3000,5.26,27,30,12.62,1.25,2,70.0,1.7,10.02,42,14,1,0,12.7,@HOU,6.5,205,227.5,110.5,0.4,0.0,0.0,4.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Colin Castleton,C,ORL,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,13.2,vs ATL,-5.5,-225,235.5,120.5,,,,,,,,,,,,,,,
Jett Howard,SF,ORL,3000,4.32,21,30,12.4,1.75,2,55.00000000000001,0.0,0.76,0,0,2,0,7.8,vs ATL,-5.5,-225,235.5,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Cain,PF,ORL,3000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,10.8,vs ATL,-5.5,-225,235.5,120.5,,,,,,,,,,,,,,,
Jase Richardson,PG/SG,ORL,3000,0.0,24,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,-5.5,-225,235.5,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Penda,SF/PF,ORL,3000,0.0,21,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,-5.5,-225,235.5,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micah Peavy,SG/SF,NOP,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,1.42,0,0,0,0,0.0,vs SAS,4.5,145,234.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce McGowens,SF,NOP,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,1.5,vs SAS,4.5,145,234.5,115.0,,,,,,,,,,,,,,,
Trey Alexander,PG,NOP,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,2.9,vs SAS,4.5,145,234.5,115.0,,,,,,,,,,,,,,,
Jaden Springer,SG/SF,NOP,3000,0.0,0,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,6.6,vs SAS,4.5,145,234.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevon Looney,C,NOP,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,15.2,vs SAS,4.5,145,234.5,115.0,,,,,,,,,,,,,,,
Dejounte Murray,PG,NOP,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,41.0,vs SAS,4.5,145,234.5,115.0,,,,,,,,,,,,,,,
Kevin McCullar Jr.,SF,NYK,3000,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,5.8,vs BOS,-4.5,-185,231.5,118.0,,,,,,,,,,,,,,,
Trey Jemison,C,NYK,3000,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,7.5,vs BOS,-4.5,-185,231.5,118.0,,,,,,,,,,,,,,,
Mohamed Diawara,PF,NYK,3000,0.0,3,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs BOS,-4.5,-185,231.5,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacome Dadiet,SF,NYK,3000,0.0,3,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,3.7,vs BOS,-4.5,-185,231.5,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosan Evbuomwan,PF,NYK,3000,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,20.0,vs BOS,-4.5,-185,231.5,118.0,,,,,,,,,,,,,,,
Moussa Cisse,C,DAL,3000,0.0,25,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs WAS,-9.5,-455,228.5,119.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Miles Kelly,SG,DAL,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs WAS,-9.5,-455,228.5,119.0,,,,,,,,,,,,,,,
Dwight Powell,C,DAL,3000,5.11,25,30,12.36,2.17,2,66.0,1.4,6.11,35,11,2,0,7.4,vs WAS,-9.5,-455,228.5,119.0,0.375,0.25,0.0,3.0,8.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Jaden Hardy,SG,DAL,3000,4.04,29,30,26.07,3.36,2,67.0,0.9,2.12,48,8,2,0,13.7,vs WAS,-9.5,-455,228.5,119.0,0.6785714285714286,0.4285714285714285,0.0,4.75,7.0,0.0,0.0,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,2.0,1.0
Kyrie Irving,PG,DAL,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,41.5,vs WAS,-9.5,-455,228.5,119.0,,,,,,,,,,,,,,,
PJ Hall,C,MEM,3000,0.0,18,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,3.9,vs MIA,-3.5,-155,232.5,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.J. Liddell,PF/C,BKN,3000,0.0,25,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,3.4,vs CLE,11.5,470,230.5,109.5,,,,,,,,,,,,,,,
Tyson Etienne,PG,BKN,3000,0.0,14,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,13.5,vs CLE,11.5,470,230.5,109.5,,,,,,,,,,,,,,,
Haywood Highsmith,PF,BKN,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.2,vs CLE,11.5,470,230.5,109.5,,,,,,,,,,,,,,,
Kevon Harris,SG,HOU,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs DET,-6.5,-250,227.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Crawford,SF,HOU,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,2.0,vs DET,-6.5,-250,227.5,117.0,,,,,,,,,,,,,,,
Fred VanVleet,PG,HOU,3000,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,31.9,vs DET,-6.5,-250,227.5,117.0,,,,,,,,,,,,,,,
N'Faly Dante,C,ATL,3000,0.0,9,30,0.0,0.0,2,0.0,1.2,5.15,0,0,0,0,16.1,@ORL,5.5,185,235.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Toppin,PF,ATL,3000,0.0,2,30,0.0,0.0,2,0.0,0.9,2.27,0,0,0,0,3.3,@ORL,5.5,185,235.5,115.0,,,,,,,,,,,,,,,
Nikola Djurisic,SF,ATL,3000,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@ORL,5.5,185,235.5,115.0,,,,,,,,,,,,,,,
Eli Ndiaye,C,ATL,3000,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@ORL,5.5,185,235.5,115.0,,,,,,,,,,,,,,,
Harrison Ingram,PF,SAS,3000,3.36,23,30,8.04,1.96,2,11.0,0.0,1.33,0,0,3,0,5.1,@NOP,-4.5,-175,234.5,119.5,1.1875,0.75,0.0,4.75,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
David Jones-Garcia,SG,SAS,3000,4.2,23,30,9.25,3.36,2,0.0,1.7,1.4,22,5,2,0,0.0,@NOP,-4.5,-175,234.5,119.5,,,,,,,,,,,,,,,
Riley Minix,PF,SAS,3000,0.0,23,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,2.5,@NOP,-4.5,-175,234.5,119.5,0.625,0.0,0.0,1.25,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Bismack Biyombo,C,SAS,3000,3.35,24,30,22.22,2.68,2,69.0,0.6,2.57,42,7,2,0,16.3,@NOP,-4.5,-175,234.5,119.5,0.85,0.4,0.0,4.25,5.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Lindy Waters III,SG,SAS,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,11.0,@NOP,-4.5,-175,234.5,119.5,,,,,,,,,,,,,,,
Ron Harper Jr.,SF/PF,BOS,3000,0.0,12,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,15.8,@NYK,4.5,154,231.5,113.5,,,,,,,,,,,,,,,
Amari Williams,C,BOS,3000,0.0,13,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,4.5,154,231.5,113.5,,,,,,,,,,,,,,,
Hugo Gonzalez,PG/SG,BOS,3000,0.0,3,30,0.0,0.0,2,0.0,0.9,1.57,0,0,0,0,0.0,@NYK,4.5,154,231.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Shulga,PG,BOS,3000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NYK,4.5,154,231.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Walsh,SF/PF,BOS,3000,0.0,12,30,0.0,0.0,2,0.0,0.0,0.95,0,0,0,0,4.3,@NYK,4.5,154,231.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayson Tatum,PF,BOS,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,51.5,@NYK,4.5,154,231.5,113.5,,,,,,,,,,,,,,,
Sharife Cooper,PG,WAS,3000,0.0,15,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@DAL,9.5,350,228.5,109.5,-0.25,0.5,0.0,-0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Anthony Gill,C,WAS,3000,3.73,20,30,14.88,2.02,2,53.0,0.0,0.0,0,0,6,0,5.2,@DAL,9.5,350,228.5,109.5,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.5,0.0,0.5,0.0,4.0,1.0,1.0,1.0
Malaki Branham,PG,WAS,3000,0.0,18,30,0.0,0.0,4,0.0,0.3,0.0,0,0,0,0,8.1,@DAL,9.5,350,228.5,109.5,,,,,,,,,,,,,,,
Jamir Watkins,SG,WAS,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@DAL,9.5,350,228.5,109.5,,,,,,,,,,,,,,,
Will Riley,PF,WAS,3000,4.59,8,30,6.75,3.67,2,0.0,1.7,4.48,24,6,3,0,0.0,@DAL,9.5,350,228.5,109.5,1.6875,0.75,0.0,6.75,4.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Jahmir Young,PG,MIA,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,4.0,@MEM,3.5,130,232.5,114.5,,,,,,,,,,,,,,,
Myron Gardner,SF/PF,MIA,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MEM,3.5,130,232.5,114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vladislav Goldin,C,MIA,3000,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MEM,3.5,130,232.5,114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keshad Johnson,SF/PF,MIA,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,5.5,@MEM,3.5,130,232.5,114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Travers,SF,CLE,3000,0.0,24,30,0.0,0.0,2,0.0,0.0,1.22,0,0,0,0,4.1,@BKN,-11.5,-650,230.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Bryant,C,CLE,3000,3.19,16,30,10.74,0.32,2,67.0,0.0,0.0,0,0,-1,0,12.7,@BKN,-11.5,-650,230.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nae'Qwan Tomlin,PF/C,CLE,3000,0.0,14,30,0.0,0.0,2,0.0,0.3,1.77,0,0,0,0,18.8,@BKN,-11.5,-650,230.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaz Lanier,SG,DET,3000,0.0,6,30,0.0,0.0,2,0.0,0.0,7.12,0,0,0,0,0.0,@HOU,6.5,205,227.5,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tolu Smith,C,DET,3000,0.0,18,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,23.0,@HOU,6.5,205,227.5,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniss Jenkins,PG,DET,3000,0.0,10,30,0.0,0.0,2,0.0,0.0,5.39,0,0,0,0,2.0,@HOU,6.5,205,227.5,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobi Klintman,PF,DET,3000,3.3,18,30,15.6,0.0,2,0.0,0.0,0.0,0,0,0,0,5.1,@HOU,6.5,205,227.5,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaden Ivey,PG,DET,3000,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,30.9,@HOU,6.5,205,227.5,110.5,,,,,,,,,,,,,,,
