Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13703,4960601325,santh08 (2/6),0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4960608855,santh08 (3/6),0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4960630818,StealCityHall (40/40),0,250.75,C Wendell Carter Jr. F Gary Trent Jr. G James Harden PF Jalen Johnson PG Anthony Black SF Vit Krejci SG Cam Spencer UTIL Keldon Johnson,,,
13703,4960659458,jdeegs99 (124/150),0,250.75,C Andre Drummond F Keldon Johnson G Jalen Suggs PF Gregory Jackson PG James Harden SF Franz Wagner SG Bogdan Bogdanovic UTIL Quentin Grimes,,,
13703,4960666946,commonominator (2/10),0,250.75,C Zach Edey F Cedric Coward G Desmond Bane PF Vince Williams Jr. PG James Harden SF Tristan da Silva SG Kobe Sanders UTIL VJ Edgecombe,,,
13703,4960724154,Axtron40 (1/5),0,250.75,C Andre Drummond F Cedric Coward G Jaylen Wells PF Jalen Johnson PG Bogdan Bogdanovic SF Vince Williams Jr. SG Desmond Bane UTIL Santi Aldama,,,
13703,4960727381,OlaveGarden94 (2/3),0,250.75,C Zach Edey F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Andre Drummond,,,
13703,4960765306,kettab24 (3/10),0,250.75,C Zach Edey F Vince Williams Jr. G Devin Vassell PF Tristan da Silva PG Russell Westbrook SF Cedric Coward SG Desmond Bane UTIL Keldon Johnson,,,
13703,4960789552,zongetsu23 (2/2),0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4960792603,mhankin (34/90),0,250.75,C Santi Aldama F Vince Williams Jr. G Dennis Schroder PF Bobby Portis PG Russell Westbrook SF Keldon Johnson SG Desmond Bane UTIL Zach Edey,,,
13703,4960816910,Raymond82 (5/8),0,250.75,C Ivica Zubac F Jalen Johnson G Cam Spencer PF Santi Aldama PG Bogdan Bogdanovic SF Vince Williams Jr. SG Cole Anthony UTIL Russell Westbrook,,,
13703,4960900352,Aimee4Life (1/3),0,250.75,C Santi Aldama F Jalen Johnson G Dyson Daniels PF Jeremy Sochan PG James Harden SF Nicolas Batum SG Bogdan Bogdanovic UTIL Harrison Barnes,,,
13703,4960963229,izzy090786 (1/3),0,250.75,C Andre Drummond F Paul George G Dennis Schroder PF Tristan da Silva PG Jalen Suggs SF Franz Wagner SG Nickeil Alexander-Walker UTIL Bogdan Bogdanovic,,,
13703,4960967682,goudsaab (61/150),0,250.75,C Andre Drummond F Santi Aldama G James Harden PF Vince Williams Jr. PG Bogdan Bogdanovic SF Cedric Coward SG Desmond Bane UTIL Cam Spencer,,,
13703,4960984727,Bimmerfan (1/2),0,250.75,C Ivica Zubac F Cedric Coward G Jared McCain PF Jalen Johnson PG Cam Spencer SF Vince Williams Jr. SG Desmond Bane UTIL Zach Edey,,,
13703,4960988881,penchill (3/10),0,250.75,C Zach Edey F Kobe Sanders G Desmond Bane PF Jalen Johnson PG Dennis Schroder SF Vince Williams Jr. SG VJ Edgecombe UTIL Santi Aldama,,,
13703,4961001611,squirrelpatroldk (95/150),0,250.75,C Kelly Olynyk F Jalen Johnson G Desmond Bane PF Santi Aldama PG Devin Vassell SF Vince Williams Jr. SG Kobe Sanders UTIL Kristaps Porzingis,,,
13703,4961014870,beckynjayd (1/3),0,250.75,C Andre Drummond F Jalen Johnson G Bogdan Bogdanovic PF Keldon Johnson PG Jalen Suggs SF Vince Williams Jr. SG Cam Spencer UTIL Russell Westbrook,,,
13703,4961018008,GreyPoupon (25/37),0,250.75,C Zach Edey F John Collins G Zach LaVine PF Jeremy Sochan PG De'Aaron Fox SF Vince Williams Jr. SG Desmond Bane UTIL Wendell Carter Jr.,,,
13703,4961018963,weatherman172 (2/15),0,250.75,C Wendell Carter Jr. F Precious Achiuwa G Bogdan Bogdanovic PF Jalen Johnson PG De'Aaron Fox SF Tristan da Silva SG Desmond Bane UTIL Anthony Black,,,
13703,4961024473,Blocky402 (1/5),0,250.75,C Andre Drummond F Santi Aldama G Jaylen Wells PF Jalen Johnson PG Bogdan Bogdanovic SF Cedric Coward SG Desmond Bane UTIL Vince Williams Jr.,,,
13703,4961039284,matt110281,0,250.75,C Andre Drummond F Santi Aldama G Bogdan Bogdanovic PF Vince Williams Jr. PG James Harden SF Cedric Coward SG Desmond Bane UTIL Cam Spencer,,,
13703,4961086926,hamzam3,0,250.75,C Ivica Zubac F Santi Aldama G Russell Westbrook PF Vince Williams Jr. PG De'Aaron Fox SF Cedric Coward SG Kobe Sanders UTIL Kelly Olynyk,,,
13703,4961110537,narendra22 (82/150),0,250.75,C Wendell Carter Jr. F Kyle Kuzma G Russell Westbrook PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4961119401,theordertaker (5/5),0,250.75,C Zach Edey F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Andre Drummond,,,
13703,4961120665,codymane37,0,250.75,C Wendell Carter Jr. F DeMar DeRozan G Dyson Daniels PF Paul George PG Jalen Suggs SF Vince Williams Jr. SG Julian Champagnie UTIL Devin Vassell,,,
13703,4961126071,JonSnowTargaryen,0,250.75,C Luke Kornet F Santi Aldama G VJ Edgecombe PF Jalen Johnson PG De'Aaron Fox SF Vince Williams Jr. SG Kobe Sanders UTIL Precious Achiuwa,,,
13703,4961182098,GenoMike21 (3/3),0,250.75,C Zach Edey F Harrison Barnes G James Harden PF Vince Williams Jr. PG Russell Westbrook SF Kobe Sanders SG Bogdan Bogdanovic UTIL Ryan Rollins,,,
13703,4961214857,Cameronmoncrief22 (1/2),0,250.75,C Zach Edey F Jalen Johnson G Dennis Schroder PF John Collins PG Jalen Suggs SF Cedric Coward SG VJ Edgecombe UTIL Tristan da Silva,,,
13703,4961222921,edman12350 (46/53),0,250.75,C Andre Drummond F Vince Williams Jr. G Cam Spencer PF Santi Aldama PG Bogdan Bogdanovic SF Cedric Coward SG Desmond Bane UTIL James Harden,,,
13703,4961234017,msj212,0,250.75,C Andre Drummond F Cedric Coward G James Harden PF Santi Aldama PG Cam Spencer SF Vince Williams Jr. SG Desmond Bane UTIL Bogdan Bogdanovic,,,
13703,4961243460,himezy215 (2/2),0,250.75,C Zach Edey F Vince Williams Jr. G Jalen Suggs PF Jalen Johnson PG De'Aaron Fox SF Kobe Sanders SG Dennis Schroder UTIL Kelly Olynyk,,,
13703,4961249753,cupcake19 (1/2),0,250.75,C Santi Aldama F Devin Vassell G VJ Edgecombe PF Keldon Johnson PG Russell Westbrook SF Franz Wagner SG Kobe Sanders UTIL Vince Williams Jr.,,,
13703,4961305240,dcarroll5790 (6/7),0,250.75,C Andre Drummond F Jalen Johnson G Cam Spencer PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Precious Achiuwa,,,
13703,4961334636,Unclesam (4/4),0,250.75,C Zach Edey F Bobby Portis G Kobe Sanders PF Santi Aldama PG James Harden SF Vince Williams Jr. SG VJ Edgecombe UTIL Andre Drummond,,,
13703,4961348570,dehrlich22 (53/56),0,250.75,C Ivica Zubac F Santi Aldama G Kobe Sanders PF Bobby Portis PG Bogdan Bogdanovic SF Franz Wagner SG Dennis Schroder UTIL Ryan Rollins,,,
13703,4961363837,jaysu5,0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4961370852,santh08 (4/6),0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4961378511,santh08 (5/6),0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4961381021,johncy2000 (7/8),0,250.75,C Andre Drummond F Precious Achiuwa G James Harden PF Jalen Johnson PG Bogdan Bogdanovic SF Vince Williams Jr. SG Cam Spencer UTIL Santi Aldama,,,
13703,4961387062,CuseIsInDaHouse,0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13703,4961387193,santh08 (6/6),0,250.75,C Andre Drummond F Cedric Coward G Desmond Bane PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
13781,4960172183,jsn77 (63/150),0,250.5,C Wendell Carter Jr. F Jalen Johnson G Dyson Daniels PF Precious Achiuwa PG Devin Vassell SF Keldon Johnson SG Anthony Black UTIL Myles Turner,,,
13781,4960172265,jsn77 (145/150),0,250.5,C Andre Drummond F Kyle Kuzma G Jaylen Wells PF Santi Aldama PG Quentin Grimes SF Franz Wagner SG Bogdan Bogdanovic UTIL Ryan Rollins,,,
13781,4960233826,SenorBlanco777,0,250.5,C Luke Kornet F Santi Aldama G Devin Vassell PF John Collins PG Jalen Suggs SF Tristan da Silva SG Dennis Schroder UTIL Jalen Johnson,,,
13781,4960271022,tomcat1290 (1/4),0,250.5,C Zach Edey F Gary Trent Jr. G Ryan Rollins PF Santi Aldama PG Russell Westbrook SF Kyle Kuzma SG Bogdan Bogdanovic UTIL Myles Turner,,,
13781,4960275279,bobby123m,0,250.5,C Wendell Carter Jr. F Franz Wagner G Anthony Black PF Jalen Johnson PG Quentin Grimes SF Keldon Johnson SG Cam Spencer UTIL AJ Green,,,
13781,4960277047,goofybh207 (3/5),0,250.5,C Andre Drummond F Vince Williams Jr. G Ryan Rollins PF Keldon Johnson PG Russell Westbrook SF Kobe Sanders SG Desmond Bane UTIL Zach Edey,,,
13781,4960390846,3rd_and_schlong (3/150),0,250.5,C Myles Turner F Bobby Portis G Cam Spencer PF Santi Aldama PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Quentin Grimes,,,
13781,4960390942,3rd_and_schlong (99/150),0,250.5,C Andre Drummond F Kentavious Caldwell-Pope G Quentin Grimes PF Vince Williams Jr. PG Bogdan Bogdanovic SF Franz Wagner SG Cam Spencer UTIL Tyrese Maxey,,,
13781,4960400518,ocdobv (42/150),0,250.5,C Bobby Portis F Santi Aldama G Russell Westbrook PF John Collins PG Ryan Rollins SF Kobe Sanders SG Quentin Grimes UTIL Myles Turner,,,
13781,4960403272,hasnb47,0,250.5,C Wendell Carter Jr. F Vince Williams Jr. G Devin Vassell PF Santi Aldama PG De'Aaron Fox SF Kyle Kuzma SG Kobe Sanders UTIL Andre Drummond,,,
13781,4960449783,str8cashhomie21,0,250.5,C Santi Aldama F DeMar DeRozan G Jalen Suggs PF Vince Williams Jr. PG Russell Westbrook SF Cedric Coward SG Zach LaVine UTIL Cam Spencer,,,
13781,4960454586,invertedcheese (58/150),0,250.5,C Andre Drummond F Vince Williams Jr. G Cole Anthony PF Keldon Johnson PG Jalen Suggs SF Franz Wagner SG Desmond Bane UTIL Zach Edey,,,
13781,4960463389,cfow488 (17/20),0,250.5,C Andre Drummond F Jalen Johnson G Jaylen Wells PF Santi Aldama PG Cole Anthony SF Cedric Coward SG VJ Edgecombe UTIL Myles Turner,,,
13781,4960491770,mazwa (68/150),0,250.5,C Myles Turner F Precious Achiuwa G Devin Vassell PF John Collins PG De'Aaron Fox SF Cedric Coward SG VJ Edgecombe UTIL Santi Aldama,,,
13781,4960514174,Krackerboii (1/2),0,250.5,C Wendell Carter Jr. F Harrison Barnes G James Harden PF Vince Williams Jr. PG Russell Westbrook SF Tristan da Silva SG Zach LaVine UTIL Jaylen Wells,,,
13781,4960519399,lozingitall (114/150),0,250.5,C Zach Edey F Vince Williams Jr. G Cole Anthony PF Keldon Johnson PG Jalen Suggs SF Franz Wagner SG Desmond Bane UTIL Andre Drummond,,,
13781,4960527847,sullybrochill (138/150),0,250.5,C Ivica Zubac F Vince Williams Jr. G Ryan Rollins PF John Collins PG Bogdan Bogdanovic SF Cedric Coward SG Desmond Bane UTIL Andre Drummond,,,
13781,4960550143,taylorfoster10 (2/2),0,250.5,C Wendell Carter Jr. F Vince Williams Jr. G Kobe Sanders PF Jalen Johnson PG Anthony Black SF Franz Wagner SG Desmond Bane UTIL Jeremy Sochan,,,
13781,4960659470,jdeegs99 (136/150),0,250.5,C Zach Edey F Devin Vassell G Tyrese Maxey PF Gregory Jackson PG Bogdan Bogdanovic SF Franz Wagner SG VJ Edgecombe UTIL Malik Monk,,,
13781,4960703540,sloric,0,250.5,C Myles Turner F Jeremy Sochan G Quentin Grimes PF Santi Aldama PG Dyson Daniels SF Kobe Sanders SG VJ Edgecombe UTIL Jalen Johnson,,,
13781,4960789771,TJB128 (105/150),0,250.5,C Zach Edey F Devin Vassell G James Harden PF Precious Achiuwa PG Jalen Suggs SF Cedric Coward SG Cam Spencer UTIL Myles Turner,,,
13781,4960792653,mhankin (84/90),0,250.5,C Andre Drummond F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG Russell Westbrook SF Julian Champagnie SG Desmond Bane UTIL Zach Edey,,,
13781,4960813016,brettcurtis11,0,250.5,C Kelly Olynyk F Gary Trent Jr. G Jalen Suggs PF Jalen Johnson PG Dyson Daniels SF Vince Williams Jr. SG Desmond Bane UTIL Harrison Barnes,,,
13781,4960818068,eyeseeyou12 (62/70),0,250.5,C John Collins F Gary Trent Jr. G Ryan Rollins PF Jalen Johnson PG Jalen Suggs SF Kyle Kuzma SG Malik Monk UTIL Kelly Olynyk,,,
13781,4960818076,eyeseeyou12 (70/70),0,250.5,C Zach Edey F Jalen Johnson G VJ Edgecombe PF Santi Aldama PG Bogdan Bogdanovic SF Tristan da Silva SG Zach LaVine UTIL Andre Drummond,,,
13781,4960857769,F0rsaken (67/100),0,250.5,C Wendell Carter Jr. F Franz Wagner G Desmond Bane PF Santi Aldama PG Russell Westbrook SF Tristan da Silva SG Jaylen Wells UTIL Vince Williams Jr.,,,
13781,4960862855,Ncello21 (1/3),0,250.5,C Andre Drummond F Cedric Coward G VJ Edgecombe PF Santi Aldama PG Russell Westbrook SF Vince Williams Jr. SG Desmond Bane UTIL Anthony Black,,,
13781,4960957357,Skele1 (4/5),0,250.5,C Wendell Carter Jr. F Vince Williams Jr. G Dyson Daniels PF Jalen Johnson PG Jalen Suggs SF Kobe Sanders SG VJ Edgecombe UTIL John Konchar,,,
13781,4960957953,beaker913 (80/150),0,250.5,C Zach Edey F Santi Aldama G Cole Anthony PF John Collins PG James Harden SF Vince Williams Jr. SG Quentin Grimes UTIL Kristaps Porzingis,,,
13781,4960975762,dehrlich22 (13/56),0,250.5,C Zach Edey F Cedric Coward G Cam Spencer PF Jalen Johnson PG Jalen Suggs SF Keldon Johnson SG Dennis Schroder UTIL Andre Drummond,,,
13781,4961001533,squirrelpatroldk (17/150),0,250.5,C Santi Aldama F Keldon Johnson G Quentin Grimes PF Vince Williams Jr. PG Cole Anthony SF Franz Wagner SG Desmond Bane UTIL Andre Drummond,,,
13781,4961020953,captnick91,0,250.5,C Wendell Carter Jr. F Bobby Portis G Russell Westbrook PF Santi Aldama PG James Harden SF Tristan da Silva SG Bogdan Bogdanovic UTIL Harrison Barnes,,,
13781,4961032638,Nate0620,0,250.5,C Wendell Carter Jr. F Vince Williams Jr. G Anthony Black PF Jalen Johnson PG James Harden SF Kobe Sanders SG Desmond Bane UTIL Jabari Walker,,,
13781,4961088995,awen419 (25/150),0,250.5,C Wendell Carter Jr. F Bobby Portis G VJ Edgecombe PF Vince Williams Jr. PG Ryan Rollins SF Franz Wagner SG Kobe Sanders UTIL Andre Drummond,,,
13781,4961104816,rjf1983,0,250.5,C Wendell Carter Jr. F Tristan da Silva G Dennis Schroder PF Santi Aldama PG James Harden SF Franz Wagner SG Kobe Sanders UTIL Vince Williams Jr.,,,
13781,4961122590,docrx89 (8/13),0,250.5,C Zach Edey F Santi Aldama G Ryan Rollins PF Bobby Portis PG Russell Westbrook SF Kobe Sanders SG VJ Edgecombe UTIL Andre Drummond,,,
13781,4961132656,willp24 (5/10),0,250.5,C Wendell Carter Jr. F Santi Aldama G Russell Westbrook PF Vince Williams Jr. PG Dennis Schroder SF Tristan da Silva SG Desmond Bane UTIL Ivica Zubac,,,
13781,4961159819,lbbdotnet (35/51),0,250.5,C Andre Drummond F Keldon Johnson G Cole Anthony PF Santi Aldama PG Quentin Grimes SF Franz Wagner SG Desmond Bane UTIL Vince Williams Jr.,,,
13781,4961176589,mperrone16 (5/5),0,250.5,C Mouhamed Gueye F Keldon Johnson G De'Aaron Fox PF Harrison Barnes PG James Harden SF Vince Williams Jr. SG VJ Edgecombe UTIL Bogdan Bogdanovic,,,
13781,4961223847,antsK (8/60),0,250.5,C Wendell Carter Jr. F Jalen Johnson G Russell Westbrook PF Santi Aldama PG Bogdan Bogdanovic SF Tristan da Silva SG VJ Edgecombe UTIL Zach Edey,,,
13781,4961256674,moneymcbags91,0,250.5,C John Collins F Jalen Johnson G Quentin Grimes PF Paul George PG Russell Westbrook SF Tristan da Silva SG Julian Champagnie UTIL Goga Bitadze,,,
13781,4961307658,nhabng17 (4/4),0,250.5,C Wendell Carter Jr. F Kyle Kuzma G Jalen Suggs PF Precious Achiuwa PG James Harden SF Vince Williams Jr. SG Desmond Bane UTIL Bogdan Bogdanovic,,,
13781,4961321048,BennettK8 (2/2),0,250.5,C Wendell Carter Jr. F Tristan da Silva G Kobe Sanders PF Vince Williams Jr. PG De'Aaron Fox SF Devin Vassell SG Desmond Bane UTIL Kyle Kuzma,,,
13781,4961321752,THE_PHANTOM_1 (51/76),0,250.5,C Myles Turner F Devin Vassell G De'Aaron Fox PF John Collins PG Jalen Suggs SF Kobe Sanders SG Desmond Bane UTIL Jock Landale,,,
13781,4961335930,tbone2109 (2/2),0,250.5,C Ivica Zubac F Santi Aldama G Dennis Schroder PF Precious Achiuwa PG James Harden SF Tristan da Silva SG VJ Edgecombe UTIL Zach Edey,,,
13781,4961342857,skyhoke (84/150),0,250.5,C Luke Kornet F Devin Vassell G Desmond Bane PF Santi Aldama PG James Harden SF Tristan da Silva SG Kobe Sanders UTIL Vince Williams Jr.,,,
13781,4961342892,skyhoke (119/150),0,250.5,C Jock Landale F Franz Wagner G Quentin Grimes PF Bobby Portis PG James Harden SF Kobe Sanders SG Cam Spencer UTIL Santi Aldama,,,
13781,4961354163,Mukwa22,0,250.5,C Wendell Carter Jr. F Cedric Coward G Bogdan Bogdanovic PF Jalen Johnson PG Anthony Black SF Keldon Johnson SG VJ Edgecombe UTIL Russell Westbrook,,,
13781,4961383295,tristan214 (3/10),0,250.5,C Andre Drummond F Vince Williams Jr. G Ryan Rollins PF Bobby Portis PG Bogdan Bogdanovic SF Devin Vassell SG Desmond Bane UTIL Zach Edey,,,
13830,4960152253,dimpleboy (1/4),0,250.25,C Ivica Zubac F Tristan da Silva G Cam Spencer PF Jalen Johnson PG Quentin Grimes SF Cedric Coward SG VJ Edgecombe UTIL Dominick Barlow,,,
13830,4960188752,dimpleboy (2/4),0,250.25,C Onyeka Okongwu F Dario Saric G Cam Spencer PF Jalen Johnson PG Ryan Rollins SF Cedric Coward SG VJ Edgecombe UTIL John Collins,,,
13830,4960235188,Ranger13 (46/150),0,250.25,C Kelly Olynyk F Bobby Portis G Jaylen Wells PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Desmond Bane UTIL Andre Drummond,,,
13830,4960342237,Tedybear77 (1/2),0,250.25,C Wendell Carter Jr. F Vince Williams Jr. G Desmond Bane PF Jalen Johnson PG Cam Spencer SF Tristan da Silva SG VJ Edgecombe UTIL Andre Drummond,,,
13830,4960368350,joffyy (100/150),0,250.25,C Kristaps Porzingis F Cedric Coward G Ryan Rollins PF Vince Williams Jr. PG Russell Westbrook SF Tristan da Silva SG Cole Anthony UTIL Andre Drummond,,,
13830,4960374575,ShaidyAdvice (100/150),0,250.25,C Myles Turner F Bobby Portis G Devin Vassell PF Vince Williams Jr. PG Jalen Suggs SF Cedric Coward SG Quentin Grimes UTIL Andre Drummond,,,
13830,4960381209,mrgoodseats (147/150),0,250.25,C Jock Landale F Cedric Coward G De'Aaron Fox PF Vince Williams Jr. PG James Harden SF Kobe Sanders SG Cam Spencer UTIL Andre Drummond,,,
13830,4960400618,ocdobv (142/150),0,250.25,C Wendell Carter Jr. F Santi Aldama G Devin Vassell PF Harrison Barnes PG James Harden SF Kobe Sanders SG Quentin Grimes UTIL Myles Turner,,,
13830,4960411314,skijmb (135/150),0,250.25,C Zach Edey F Jalen Johnson G Jaylen Wells PF Bobby Portis PG Cole Anthony SF Vince Williams Jr. SG Desmond Bane UTIL VJ Edgecombe,,,
13830,4960439545,giantsquid (38/150),0,250.25,C Andre Drummond F Vince Williams Jr. G Jalen Suggs PF Precious Achiuwa PG James Harden SF Cedric Coward SG Desmond Bane UTIL Cam Spencer,,,
13830,4960454539,invertedcheese (11/150),0,250.25,C Andre Drummond F Santi Aldama G Desmond Bane PF Vince Williams Jr. PG Jalen Suggs SF Franz Wagner SG Bogdan Bogdanovic UTIL Zach Edey,,,
13830,4960458645,RoyalPain21 (80/150),0,250.25,C Myles Turner F Santi Aldama G Jaylen Wells PF Jalen Johnson PG Bogdan Bogdanovic SF Vince Williams Jr. SG Desmond Bane UTIL Andre Drummond,,,
13830,4960491838,mazwa (136/150),0,250.25,C Kristaps Porzingis F Santi Aldama G De'Aaron Fox PF Bobby Portis PG Bogdan Bogdanovic SF Devin Vassell SG Cole Anthony UTIL VJ Edgecombe,,,
13830,4960496358,SkyU27,0,250.25,C Luke Kornet F Cedric Coward G VJ Edgecombe PF Vince Williams Jr. PG James Harden SF Kyle Kuzma SG Jaylen Wells UTIL Julian Champagnie,,,
13830,4960517470,zokin (21/150),0,250.25,C Kristaps Porzingis F Santi Aldama G Malik Monk PF Jalen Johnson PG Dyson Daniels SF Keldon Johnson SG Bogdan Bogdanovic UTIL Vince Williams Jr.,,,
13830,4960519339,lozingitall (54/150),0,250.25,C Myles Turner F Cedric Coward G Malik Monk PF Vince Williams Jr. PG Ryan Rollins SF Franz Wagner SG Cam Spencer UTIL Zach Edey,,,
13830,4960530196,TheDogSays (17/18),0,250.25,C Andre Drummond F Santi Aldama G VJ Edgecombe PF Jalen Johnson PG Dennis Schroder SF Vince Williams Jr. SG Jaylen Wells UTIL Myles Turner,,,
13830,4960577243,papagates (92/150),0,250.25,C Myles Turner F Santi Aldama G Malik Monk PF Bobby Portis PG James Harden SF Vince Williams Jr. SG Cole Anthony UTIL Zach Edey,,,
13830,4960577276,papagates (125/150),0,250.25,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF John Collins PG Jalen Suggs SF Franz Wagner SG Malik Monk UTIL Andre Drummond,,,
13830,4960626391,thechek182 (22/50),0,250.25,C Andre Drummond F Cedric Coward G Cole Anthony PF Jalen Johnson PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL Kelly Olynyk,,,
13830,4960627807,ckk-244ayk (16/150),0,250.25,C Wendell Carter Jr. F Santi Aldama G De'Aaron Fox PF Tristan da Silva PG Russell Westbrook SF Cedric Coward SG Kris Dunn UTIL Zach Edey,,,
13830,4960659375,jdeegs99 (41/150),0,250.25,C Myles Turner F Vince Williams Jr. G Cole Anthony PF Santi Aldama PG James Harden SF Franz Wagner SG Bogdan Bogdanovic UTIL Jaylen Wells,,,
13830,4960718626,eagle_eye74,0,250.25,C Wendell Carter Jr. F Vince Williams Jr. G Desmond Bane PF Harrison Barnes PG James Harden SF Cedric Coward SG VJ Edgecombe UTIL Kelly Olynyk,,,
13830,4960738088,shrek4224 (6/150),0,250.25,C Myles Turner F Cedric Coward G Zach LaVine PF Vince Williams Jr. PG James Harden SF Kobe Sanders SG Malik Monk UTIL Santi Aldama,,,
13830,4960747714,Heibs22 (126/150),0,250.25,C Zach Edey F Santi Aldama G Russell Westbrook PF Keldon Johnson PG James Harden SF Kobe Sanders SG Jaylen Wells UTIL Myles Turner,,,
13830,4960789807,TJB128 (141/150),0,250.25,C Drew Eubanks F Santi Aldama G James Harden PF Precious Achiuwa PG Jalen Suggs SF Franz Wagner SG Kobe Sanders UTIL Bobby Portis,,,
13830,4960845414,mattmoss12 (33/150),0,250.25,C Wendell Carter Jr. F Jeremy Sochan G Ryan Rollins PF John Collins PG James Harden SF Franz Wagner SG Kobe Sanders UTIL Cole Anthony,,,
13830,4960851479,Damocc99,0,250.25,C Ivica Zubac F John Konchar G Bogdan Bogdanovic PF Tristan da Silva PG James Harden SF Cedric Coward SG Desmond Bane UTIL VJ Edgecombe,,,
13830,4960933744,ndub23 (105/150),0,250.25,C Wendell Carter Jr. F Harrison Barnes G Quentin Grimes PF Santi Aldama PG James Harden SF Keldon Johnson SG Dennis Schroder UTIL Andre Drummond,,,
13830,4960939984,dho6922 (3/3),0,250.25,C Onyeka Okongwu F Tristan da Silva G Anthony Black PF Harrison Barnes PG Dyson Daniels SF Vince Williams Jr. SG Gary Trent Jr. UTIL Jalen Johnson,,,
13830,4960975751,dehrlich22 (2/56),0,250.25,C Ivica Zubac F Bobby Portis G Russell Westbrook PF Santi Aldama PG Bogdan Bogdanovic SF Vince Williams Jr. SG VJ Edgecombe UTIL Myles Turner,,,
13830,4960985952,rjfurr (46/50),0,250.25,C Kelly Olynyk F Santi Aldama G Jalen Suggs PF John Collins PG James Harden SF Vince Williams Jr. SG Dennis Schroder UTIL Russell Westbrook,,,
13830,4961069982,ngashalex,0,250.25,C Brook Lopez F Santi Aldama G Kentavious Caldwell-Pope PF Jalen Johnson PG James Harden SF Franz Wagner SG Anthony Black UTIL Nicolas Batum,,,
13830,4961080996,bvturf707 (10/11),0,250.25,C Wendell Carter Jr. F Santi Aldama G De'Aaron Fox PF Tristan da Silva PG Bogdan Bogdanovic SF Cedric Coward SG Desmond Bane UTIL Andre Drummond,,,
13830,4961085847,Biggbabe100,0,250.25,C Kelly Olynyk F Santi Aldama G Devin Vassell PF Jalen Johnson PG James Harden SF Nicolas Batum SG Cam Spencer UTIL Zach Edey,,,
13830,4961089116,awen419 (146/150),0,250.25,C Santi Aldama F Bobby Portis G Malik Monk PF Vince Williams Jr. PG Cam Spencer SF Franz Wagner SG Jaylen Wells UTIL Jalen Johnson,,,
13830,4961091449,clintdavis9 (36/40),0,250.25,C Andre Drummond F Santi Aldama G Jaylen Wells PF Jalen Johnson PG Dennis Schroder SF Vince Williams Jr. SG VJ Edgecombe UTIL Myles Turner,,,
13830,4961116168,Hurliss (24/30),0,250.25,C Santi Aldama F Jalen Johnson G Malik Monk PF Precious Achiuwa PG De'Aaron Fox SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL VJ Edgecombe,,,
13830,4961160642,dirtythien,0,250.25,C Myles Turner F Vince Williams Jr. G Kobe Sanders PF Santi Aldama PG James Harden SF Cedric Coward SG Zach LaVine UTIL Malik Monk,,,
13830,4961172453,kelly44 (1/2),0,250.25,C Zach Edey F Kobe Sanders G James Harden PF Vince Williams Jr. PG Russell Westbrook SF Gary Trent Jr. SG Cam Spencer UTIL Ryan Rollins,,,
13830,4961217633,drizzy26 (2/2),0,250.25,C Kelly Olynyk F Santi Aldama G Gary Trent Jr. PF Jalen Johnson PG De'Aaron Fox SF Vince Williams Jr. SG Malik Monk UTIL Zach Edey,,,
