Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
112,4935841910,brugal (11/21),0,331.25,C Nikola Jokic F Isaiah Stewart G Dennis Schroder PF Tari Eason PG Cade Cunningham SF Max Christie SG Klay Thompson UTIL Bruce Brown,,Kentavious Caldwell-Pope,SG,0.19%,12
112,4936039544,laylow418,0,331.25,C Isaiah Jackson F Karl-Anthony Towns G Keyonte George PF Julius Randle PG Russell Westbrook SF OG Anunoby SG Quenton Jackson UTIL Terance Mann,,Guerschon Yabusele,PF,0.18%,4.25
116,4935440011,mhankin (106/110),0,331,C Rudy Gobert F Isaiah Stewart G Amen Thompson PF Justin Champagnie PG Ryan Rollins SF Tari Eason SG Russell Westbrook UTIL Nikola Jokic,,Josh Hart,SF,0.17%,34
117,4934815980,britfish26 (1/5),0,330.75,C Myles Turner F Terance Mann G Russell Westbrook PF Julius Randle PG Donte DiVincenzo SF PJ Washington SG Cam Spencer UTIL Jaylen Brown,,Luka Garza,C,0.16%,8
117,4935254072,mikeyspivak,0,330.75,C Isaiah Jackson F Max Christie G Russell Westbrook PF Karl-Anthony Towns PG Amen Thompson SF Tari Eason SG Quenton Jackson UTIL Cade Cunningham,,John Konchar,F,0.16%,0
117,4935397858,Glaze,0,330.75,C Noah Clowney F Tari Eason G Russell Westbrook PF Karl-Anthony Towns PG Quenton Jackson SF Aaron Nesmith SG Max Christie UTIL Nikola Jokic,,RayJ Dennis,G,0.14%,3.75
117,4935897575,AshFrankNFL (3/13),0,330.75,C Jusuf Nurkic F Karl-Anthony Towns G Russell Westbrook PF Giannis Antetokounmpo PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Isaiah Stewart,,Paul Reed,UTIL,0.12%,5.25
121,4934693471,verlaroll,0,330.5,C Jusuf Nurkic F Karl-Anthony Towns G Quenton Jackson PF Julius Randle PG Ryan Rollins SF PJ Washington SG Russell Westbrook UTIL Daniel Gafford,,Olivier-Maxence Prosper,UTIL,0.12%,0
121,4935023026,mazwa (76/150),0,330.5,C Nic Claxton F Ausar Thompson G Christian Braun PF Isaiah Stewart PG D'Angelo Russell SF Tari Eason SG Payton Pritchard UTIL Nikola Jokic,,Caris LeVert,G,0.11%,11.25
121,4935084086,bgreseth (15/150),0,330.5,C Nikola Jokic F Tari Eason G Derrick White PF Isaiah Stewart PG Ryan Rollins SF Ausar Thompson SG Tyrese Martin UTIL Russell Westbrook,,Svi Mykhailiuk,SG,0.11%,18.5
121,4936005038,PackRBack (1/2),0,330.5,C Nic Claxton F Karl-Anthony Towns G Russell Westbrook PF Tari Eason PG Ryan Rollins SF PJ Washington SG Quenton Jackson UTIL Jaylen Brown,,Bones Hyland,SG,0.11%,4.75
125,4934696805,DMo2 (2/4),0,330.25,C Isaiah Stewart F Tari Eason G Russell Westbrook PF Julius Randle PG Quenton Jackson SF Jaylen Brown SG Tyrese Martin UTIL Alperen Sengun,,Jabari Smith Jr.,F,0.09%,0
125,4935174280,TJB128 (38/150),0,330.25,C Isaiah Jackson F Karl-Anthony Towns G Russell Westbrook PF Pascal Siakam PG Derrick White SF Ausar Thompson SG Tyrese Martin UTIL Jusuf Nurkic,,Clint Capela,C,0.09%,17.5
125,4935481884,Markfootball1,0,330.25,C Alexandre Sarr F Max Christie G D'Angelo Russell PF Naz Reid PG Ryan Rollins SF PJ Washington SG Russell Westbrook UTIL Alperen Sengun,,Ace Bailey,SG,0.08%,5.5
125,4935609404,dannyc45 (36/150),0,330.25,C Naz Reid F Tari Eason G Cade Cunningham PF Karl-Anthony Towns PG Derrick White SF Cam Whitmore SG Russell Westbrook UTIL Isaiah Stewart,,Nique Clifford,G,0.08%,15.75
129,4934863193,zroth2 (50/150),0,330,C Nikola Jokic F Ausar Thompson G Amen Thompson PF Isaiah Stewart PG Ryan Rollins SF Terance Mann SG Tyrese Martin UTIL PJ Washington,,Jay Huff,UTIL,0.08%,12.75
129,4935578970,goudsaab (58/66),0,330,C Jusuf Nurkic F Isaiah Stewart G Cade Cunningham PF Karl-Anthony Towns PG Payton Pritchard SF Tari Eason SG Tyrese Martin UTIL Amen Thompson,,Taurean Prince,F,0.08%,12.75
129,4935729120,YourPaalCal (14/15),0,330,C Isaiah Stewart F Cam Whitmore G Russell Westbrook PF Karl-Anthony Towns PG Bub Carrington SF Tari Eason SG Payton Pritchard UTIL Nikola Jokic,,Egor Demin,PG,0.06%,15.5
132,4935023063,mazwa (113/150),0,329.75,C Isaiah Stewart F Karl-Anthony Towns G Cade Cunningham PF Naz Reid PG D'Angelo Russell SF Tari Eason SG Christian Braun UTIL Ausar Thompson,,Isaiah Collier,G,0.06%,0
132,4935439969,mhankin (64/110),0,329.75,C Alperen Sengun F Isaiah Stewart G Payton Pritchard PF Justin Champagnie PG Russell Westbrook SF Tari Eason SG Tyrese Martin UTIL Nikola Jokic,,Javon Small,PG,0.04%,0
132,4935693509,JahMan17 (9/16),0,329.75,C Isaiah Jackson F Terance Mann G Russell Westbrook PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Nikola Jokic,,Ariel Hukporti,UTIL,0.04%,6.5
132,4935823543,bhy101 (16/60),0,329.75,C Jusuf Nurkic F Karl-Anthony Towns G D'Angelo Russell PF Giannis Antetokounmpo PG Payton Pritchard SF Tari Eason SG Tyrese Martin UTIL Isaiah Stewart,,Jae'Sean Tate,SF,0.04%,2.5
132,4935932497,OM4R7 (23/50),0,329.75,C Noah Clowney F Ausar Thompson G Amen Thompson PF Karl-Anthony Towns PG Ryan Rollins SF PJ Washington SG Russell Westbrook UTIL D'Angelo Russell,,Caleb Martin,PF,0.03%,1.25
137,4935799728,Jfergahbeast15,0,329.5,C Nic Claxton F Tari Eason G Payton Pritchard PF Karl-Anthony Towns PG Ryan Rollins SF Max Christie SG Russell Westbrook UTIL Julius Randle,,Andre Jackson Jr.,SG,0.03%,0
138,4934996223,Big-Dee (2/2),0,329.25,C Nikola Jokic F Isaiah Stewart G Russell Westbrook PF Jarace Walker PG Ryan Rollins SF Cedric Coward SG Quenton Jackson UTIL Jusuf Nurkic,,Amir Coffey,SG,0.03%,1.5
138,4935022960,mazwa (10/150),0,329.25,C Jusuf Nurkic F Tari Eason G Jamal Murray PF Isaiah Stewart PG Amen Thompson SF Tyrese Martin SG Christian Braun UTIL Nikola Jokic,,Jeremiah Robinson-Earl,C,0.02%,3.25
138,4935023041,mazwa (91/150),0,329.25,C Nic Claxton F Karl-Anthony Towns G Christian Braun PF Giannis Antetokounmpo PG D'Angelo Russell SF Tari Eason SG Josh Okogie UTIL Isaiah Stewart,,Walter Clayton Jr.,UTIL,0.02%,24.25
138,4935029786,invertedcheese (119/150),0,329.25,C Noah Clowney F Karl-Anthony Towns G Amen Thompson PF Julius Randle PG Jalen Brunson SF Tari Eason SG Tyrese Martin UTIL Isaiah Stewart,,Brice Sensabaugh,G,0.02%,0
138,4935174298,TJB128 (56/150),0,329.25,C Isaiah Jackson F Tari Eason G Russell Westbrook PF Karl-Anthony Towns PG Payton Pritchard SF Jaylen Brown SG Christian Braun UTIL Jalen Duren,,Julian Strawther,UTIL,0.01%,4
138,4935439919,mhankin (14/110),0,329.25,C Isaiah Stewart F Ausar Thompson G Russell Westbrook PF Julius Randle PG Quenton Jackson SF Terance Mann SG Tyrese Martin UTIL Nikola Jokic,,Chris Boucher,PF,0.01%,8.75
138,4935589709,showmethemoney13 (20/50),0,329.25,C Jusuf Nurkic F Terance Mann G Russell Westbrook PF Karl-Anthony Towns PG Payton Pritchard SF Tari Eason SG Tyrese Martin UTIL Nikola Jokic,,Kyle Anderson,F,0.01%,0
145,4935049193,jdeegs99 (79/150),0,329,C Rudy Gobert F Keon Ellis G Russell Westbrook PF Isaiah Stewart PG Jalen Brunson SF Tari Eason SG Tyrese Martin UTIL Nikola Jokic,,Hugo Gonzalez,SG,0.01%,3.25
146,4934800142,scrawl,0,328.75,C Jusuf Nurkic F PJ Washington G Jamal Murray PF Tari Eason PG Cooper Flagg SF Kevin Durant SG Russell Westbrook UTIL Isaiah Stewart,,Danny Wolf,PF,0.01%,4.25
146,4934936818,phils44 (12/22),0,328.75,C Noah Clowney F Ausar Thompson G Russell Westbrook PF Karl-Anthony Towns PG Derrick White SF Jarace Walker SG Payton Pritchard UTIL PJ Washington,,Jordan Walsh,UTIL,0.01%,0
146,4935049180,jdeegs99 (66/150),0,328.75,C Rudy Gobert F Isaiah Stewart G Russell Westbrook PF Noah Clowney PG Cade Cunningham SF Jaylen Brown SG Tyrese Martin UTIL Jalen Duren,,Dylan Cardwell,UTIL,0.01%,0
146,4935113901,relicck (111/150),0,328.75,C Noah Clowney F Pascal Siakam G Russell Westbrook PF Jarace Walker PG Quenton Jackson SF Tari Eason SG Keyonte George UTIL Karl-Anthony Towns,,Cody Williams,UTIL,0.01%,0
146,4935980382,weatherman172 (41/55),0,328.75,C Isaiah Jackson F Karl-Anthony Towns G Cade Cunningham PF Noah Clowney PG Amen Thompson SF Terance Mann SG Keyonte George UTIL Jusuf Nurkic,,Ben Saraf,G,0.01%,6.25
151,4935022963,mazwa (13/150),0,328.5,C Nic Claxton F Karl-Anthony Towns G Christian Braun PF Noah Clowney PG Amen Thompson SF Tari Eason SG Javonte Green UTIL Nikola Jokic,,Tony Bradley,C,0.01%,7.25
151,4935449137,aarondp987 (67/150),0,328.5,C Isaiah Jackson F Isaiah Stewart G Amen Thompson PF Julius Randle PG Derrick White SF Jaylen Brown SG Quenton Jackson UTIL Jusuf Nurkic,,Devin Carter,UTIL,0.01%,0
151,4935497301,mattmoss12 (7/25),0,328.5,C Jusuf Nurkic F Tari Eason G Amen Thompson PF Isaiah Stewart PG Payton Pritchard SF Ausar Thompson SG Russell Westbrook UTIL Cade Cunningham,,Jeff Green,UTIL,0.01%,0
151,4935736992,THE_PHANTOM_1 (33/50),0,328.5,C Noah Clowney F Isaiah Stewart G Cam Thomas PF Karl-Anthony Towns PG Amen Thompson SF Jaylen Brown SG Tyrese Martin UTIL Jalen Duren,,Jaden Hardy,PG,0.01%,4.75
151,4935823559,bhy101 (32/60),0,328.5,C Isaiah Jackson F Isaiah Stewart G D'Angelo Russell PF Giannis Antetokounmpo PG Amen Thompson SF Tari Eason SG Quenton Jackson UTIL Alexandre Sarr,,Zeke Nnaji,UTIL,0.01%,0
151,4935935493,ASexyGentleman (16/50),0,328.5,C Alexandre Sarr F PJ Washington G D'Angelo Russell PF Karl-Anthony Towns PG Derrick White SF Jarace Walker SG Christian Braun UTIL Tari Eason,,Tyler Kolek,G,0.01%,2
157,4935250637,zokin (122/150),0,328.25,C Isaiah Stewart F Ronald Holland II G D'Angelo Russell PF Karl-Anthony Towns PG Derrick White SF Ausar Thompson SG Russell Westbrook UTIL Jamal Murray,,Drew Eubanks,C,0.01%,11.5
157,4935635044,Hebrewcheetah (8/150),0,328.25,C Isaiah Stewart F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Cade Cunningham SF Max Christie SG Quenton Jackson UTIL D'Angelo Russell,,Gregory Jackson,SF,0.00%,0
159,4935165317,RichGreen4 (138/150),0,328,C Isaiah Stewart F Tari Eason G Reed Sheppard PF Karl-Anthony Towns PG Keyonte George SF Terance Mann SG Quenton Jackson UTIL Nikola Jokic,,Tamar Bates,SG,0.00%,0
159,4935376673,eyeseeyou12 (17/30),0,328,C Isaiah Stewart F Tari Eason G Reed Sheppard PF Karl-Anthony Towns PG Keyonte George SF Terance Mann SG Quenton Jackson UTIL Nikola Jokic,,Anthony Davis,UTIL,0.00%,0
159,4935635149,Hebrewcheetah (113/150),0,328,C Isaiah Stewart F Karl-Anthony Towns G Cade Cunningham PF Justin Champagnie PG Derrick White SF Tari Eason SG Russell Westbrook UTIL Ausar Thompson,,Mitchell Robinson,UTIL,0.00%,0
159,4935998120,gehrenberg (71/150),0,328,C Jusuf Nurkic F Karl-Anthony Towns G Russell Westbrook PF Jarace Walker PG Quenton Jackson SF Tari Eason SG Tyrese Martin UTIL Nikola Jokic,,Xavier Tillman,F,0.00%,6
159,4936047069,tristan214 (7/10),0,328,C Marvin Bagley III F Isaiah Stewart G Russell Westbrook PF Giannis Antetokounmpo PG Cade Cunningham SF Jarace Walker SG Tyrese Martin UTIL Tari Eason,,Tolu Smith,C,0.00%,0
164,4935056665,skijmb (58/150),0,327.75,C Noah Clowney F Tari Eason G Russell Westbrook PF Karl-Anthony Towns PG D'Angelo Russell SF Jaylen Brown SG Max Christie UTIL Kevin Durant,,Ryan Nembhard,PG,0.00%,0
164,4935111369,JonnySkinz (3/14),0,327.75,C Jusuf Nurkic F PJ Washington G Russell Westbrook PF Karl-Anthony Towns PG Ryan Rollins SF Jaden McDaniels SG Quenton Jackson UTIL Keyonte George,,Tristan Vukcevic,UTIL,0.00%,11
164,4935113908,relicck (118/150),0,327.75,C Isaiah Stewart F Tari Eason G Derrick White PF Karl-Anthony Towns PG Ryan Rollins SF Justin Champagnie SG Russell Westbrook UTIL Cade Cunningham,,Aaron Holiday,SG,0.00%,8.25
164,4935147322,m1ndl3ss (2/11),0,327.75,C Jusuf Nurkic F PJ Washington G Ryan Rollins PF Karl-Anthony Towns PG Payton Pritchard SF Tyrese Martin SG Russell Westbrook UTIL Jaylen Brown,,Taelon Peter,G,0.00%,6.25
164,4935205860,cheddabisque (129/150),0,327.75,C Naz Reid F Isaiah Stewart G Christian Braun PF Karl-Anthony Towns PG Amen Thompson SF Jaylen Brown SG Tyrese Martin UTIL Jalen Duren,,Isaac Jones,PF,0.00%,0
164,4935632432,jbeesee (25/90),0,327.75,C Isaiah Jackson F Ausar Thompson G Tyrese Martin PF Isaiah Stewart PG Jamal Murray SF Tari Eason SG Cam Thomas UTIL Nikola Jokic,,,
164,4935855515,nickthehick11 (118/150),0,327.75,C Nikola Jokic F Isaiah Stewart G Tyrese Martin PF Noah Clowney PG Cade Cunningham SF Terance Mann SG Cam Thomas UTIL Tari Eason,,,
164,4935979789,chargercab,0,327.75,C Isaiah Jackson F PJ Washington G Russell Westbrook PF Julius Randle PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Alperen Sengun,,,
172,4934916283,ShaidyAdvice (143/150),0,327.5,C Noah Clowney F Karl-Anthony Towns G Russell Westbrook PF Pascal Siakam PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL Jusuf Nurkic,,,
172,4935016136,tomjk321 (150/150),0,327.5,C Isaiah Stewart F Tari Eason G Cade Cunningham PF Noah Clowney PG Derrick White SF Terance Mann SG Tyrese Martin UTIL Nikola Jokic,,,
172,4935174290,TJB128 (48/150),0,327.5,C Myles Turner F Karl-Anthony Towns G Russell Westbrook PF Pascal Siakam PG Amen Thompson SF Tari Eason SG Tyrese Martin UTIL Jusuf Nurkic,,,
172,4935248734,dacoltz (20/150),0,327.5,C Isaiah Stewart F Kevin Durant G Tyrese Martin PF Tari Eason PG Cade Cunningham SF Jarace Walker SG Cam Thomas UTIL Russell Westbrook,,,
172,4935248742,dacoltz (28/150),0,327.5,C Jalen Duren F Tari Eason G Christian Braun PF Isaiah Stewart PG Quenton Jackson SF Ausar Thompson SG Russell Westbrook UTIL Nikola Jokic,,,
172,4935339000,bonedog84 (19/25),0,327.5,C Jusuf Nurkic F Karl-Anthony Towns G Ryan Rollins PF Noah Clowney PG Donte DiVincenzo SF Tari Eason SG Tyrese Martin UTIL Nikola Jokic,,,
172,4935635249,mjp923 (3/5),0,327.5,C Jusuf Nurkic F Tari Eason G Dennis Schroder PF Karl-Anthony Towns PG Keyonte George SF Jaylen Brown SG Payton Pritchard UTIL Isaiah Jackson,,,
172,4935641912,idlove2win (150/150),0,327.5,C Jusuf Nurkic F Karl-Anthony Towns G Mikal Bridges PF Julius Randle PG Amen Thompson SF Tari Eason SG Quenton Jackson UTIL Isaiah Stewart,,,
172,4935732481,carolinamuscle,0,327.5,C Alexandre Sarr F Ausar Thompson G Ryan Rollins PF Jarace Walker PG Donte DiVincenzo SF PJ Washington SG Russell Westbrook UTIL OG Anunoby,,,
181,4935056723,skijmb (116/150),0,327.25,C Rudy Gobert F Tari Eason G Jamal Murray PF Karl-Anthony Towns PG D'Angelo Russell SF Jaden McDaniels SG Russell Westbrook UTIL Isaiah Jackson,,,
181,4935548663,RubioDimes (66/150),0,327.25,C Jusuf Nurkic F Tari Eason G Cam Thomas PF Noah Clowney PG Russell Westbrook SF Jaylen Brown SG Tyrese Martin UTIL Nikola Jokic,,,
181,4935594931,jsn77 (33/150),0,327.25,C Jusuf Nurkic F Tari Eason G Tyrese Martin PF Noah Clowney PG Russell Westbrook SF Jaylen Brown SG Cam Thomas UTIL Nikola Jokic,,,
181,4935653938,dtadiello (31/37),0,327.25,C Jusuf Nurkic F PJ Washington G Amen Thompson PF Tari Eason PG D'Angelo Russell SF Jaylen Brown SG Kyshawn George UTIL Russell Westbrook,,,
185,4935635061,Hebrewcheetah (25/150),0,327,C Alexandre Sarr F Pascal Siakam G Cade Cunningham PF Noah Clowney PG Donte DiVincenzo SF Tyrese Martin SG Quenton Jackson UTIL Isaiah Stewart,,,
185,4935860423,AjJen32719 (1/2),0,327,C Jock Landale F Isaiah Stewart G Tim Hardaway Jr. PF Giannis Antetokounmpo PG Keyonte George SF Jarace Walker SG Russell Westbrook UTIL Myles Turner,,,
185,4936005910,allover89 (3/3),0,327,C Myles Turner F Isaiah Stewart G Cole Anthony PF Jarace Walker PG Amen Thompson SF PJ Washington SG Keyonte George UTIL Jamal Murray,,,
188,4934999598,wakeringer (2/15),0,326.75,C Jusuf Nurkic F Jaden McDaniels G Cam Thomas PF Isaiah Stewart PG Amen Thompson SF Terance Mann SG Tyrese Martin UTIL Nikola Jokic,,,
188,4935022994,mazwa (44/150),0,326.75,C Nic Claxton F Tari Eason G Javonte Green PF Isaiah Stewart PG Cade Cunningham SF Tyrese Martin SG Payton Pritchard UTIL Nikola Jokic,,,
188,4935233526,BobbyFi (47/50),0,326.75,C Jusuf Nurkic F Karl-Anthony Towns G Russell Westbrook PF Noah Clowney PG Derrick White SF Jaylen Brown SG Cam Thomas UTIL Tari Eason,,,
188,4935682000,l800Eddie (88/100),0,326.75,C Nic Claxton F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Payton Pritchard SF Jaylen Brown SG Quenton Jackson UTIL Isaiah Stewart,,,
192,4934765264,AaronCosta (36/150),0,326.5,C Jusuf Nurkic F Ronald Holland II G Amen Thompson PF Isaiah Stewart PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL Nikola Jokic,,,
192,4934967398,ocdobv (31/150),0,326.5,C Jusuf Nurkic F Tari Eason G D'Angelo Russell PF Karl-Anthony Towns PG Quenton Jackson SF Tyrese Martin SG Russell Westbrook UTIL Nikola Jokic,,,
192,4935016062,tomjk321 (76/150),0,326.5,C Jusuf Nurkic F Ronald Holland II G Amen Thompson PF Isaiah Stewart PG Ryan Rollins SF Tari Eason SG Cam Thomas UTIL Nikola Jokic,,,
192,4935898169,OlaveGarden94 (1/3),0,326.5,C Nikola Jokic F Ausar Thompson G Tyrese Martin PF Karl-Anthony Towns PG Russell Westbrook SF Terance Mann SG Christian Braun UTIL Jusuf Nurkic,,,
192,4935941775,lbbdotnet (65/150),0,326.5,C Nikola Jokic F Jaylen Brown G Keyonte George PF Isaiah Stewart PG Mike Conley SF Terance Mann SG Tyrese Martin UTIL Christian Braun,,,
197,4934738791,hixx (98/150),0,326,C Naz Reid F Isaiah Stewart G Derrick White PF Pascal Siakam PG Quenton Jackson SF Jaylen Brown SG Russell Westbrook UTIL Steven Adams,,,
197,4935174318,TJB128 (76/150),0,326,C Nic Claxton F Kevin Durant G Christian Braun PF Karl-Anthony Towns PG Russell Westbrook SF Tari Eason SG Cam Thomas UTIL Jusuf Nurkic,,,
197,4935785996,joeyduece09 (1/3),0,326,C Jusuf Nurkic F Julius Randle G Tyrese Martin PF Karl-Anthony Towns PG Russell Westbrook SF Ausar Thompson SG Cam Thomas UTIL Nic Claxton,,,
197,4936031731,tedzz (4/10),0,326,C Jusuf Nurkic F Noah Clowney G Ryan Rollins PF Karl-Anthony Towns PG Bub Carrington SF Tari Eason SG Russell Westbrook UTIL Nikola Jokic,,,
201,4935308876,youdacao (24/150),0,325.75,C Myles Turner F Tari Eason G Amen Thompson PF Karl-Anthony Towns PG Derrick White SF Jaylen Brown SG Tyrese Martin UTIL Isaiah Stewart,,,
202,4934963794,Mikeriv22 (2/3),0,325.5,C Domantas Sabonis F Jaylen Brown G Russell Westbrook PF Karl-Anthony Towns PG Jordan Clarkson SF PJ Washington SG Svi Mykhailiuk UTIL Steven Adams,,,
202,4935250541,zokin (26/150),0,325.5,C Steven Adams F Isaiah Stewart G Amen Thompson PF Tari Eason PG Derrick White SF Ausar Thompson SG Russell Westbrook UTIL Cade Cunningham,,,
202,4935439971,mhankin (66/110),0,325.5,C Neemias Queta F Isaiah Stewart G Russell Westbrook PF Giannis Antetokounmpo PG Cade Cunningham SF Terance Mann SG Tyrese Martin UTIL Jusuf Nurkic,,,
205,4935036481,lozingitall (121/150),0,325.25,C Noah Clowney F Karl-Anthony Towns G Payton Pritchard PF Giannis Antetokounmpo PG Amen Thompson SF Ronald Holland II SG Tyrese Martin UTIL Isaiah Stewart,,,
205,4935056613,skijmb (6/150),0,325.25,C Isaiah Jackson F Naz Reid G D'Angelo Russell PF Noah Clowney PG Amen Thompson SF Tari Eason SG Cam Thomas UTIL Nikola Jokic,,,
205,4935413673,tmoney88 (36/40),0,325.25,C Jusuf Nurkic F Isaiah Stewart G Tyrese Martin PF Julius Randle PG Amen Thompson SF Tari Eason SG Cam Thomas UTIL Alperen Sengun,,,
205,4935589706,showmethemoney13 (17/50),0,325.25,C Jusuf Nurkic F Tari Eason G Tyrese Martin PF Karl-Anthony Towns PG Ryan Rollins SF Terance Mann SG Russell Westbrook UTIL Nikola Jokic,,,
205,4935635158,Hebrewcheetah (122/150),0,325.25,C Myles Turner F Isaiah Stewart G Russell Westbrook PF Julius Randle PG Derrick White SF Tari Eason SG Cam Thomas UTIL Ausar Thompson,,,
205,4935640699,hlubkoj,0,325.25,C Alperen Sengun F PJ Washington G D'Angelo Russell PF Julius Randle PG Ryan Rollins SF Terance Mann SG Russell Westbrook UTIL Noah Clowney,,,
211,4935023077,mazwa (127/150),0,325,C Isaiah Stewart F Tari Eason G D'Angelo Russell PF Karl-Anthony Towns PG CJ McCollum SF Tyrese Martin SG Christian Braun UTIL Nikola Jokic,,,
211,4935425061,Just4me (12/12),0,325,C Alperen Sengun F Aaron Nesmith G Cade Cunningham PF Isaiah Stewart PG Quenton Jackson SF Tari Eason SG Russell Westbrook UTIL Jusuf Nurkic,,,
211,4935609412,dannyc45 (44/150),0,325,C Jusuf Nurkic F Isaiah Stewart G Cade Cunningham PF Karl-Anthony Towns PG Derrick White SF Tari Eason SG Payton Pritchard UTIL Keon Ellis,,,
211,4935855445,nickthehick11 (48/150),0,325,C Isaiah Stewart F Tari Eason G Amen Thompson PF Naz Reid PG Ryan Rollins SF Jaylen Brown SG Russell Westbrook UTIL Jalen Duren,,,
215,4935331197,LUKWARM (15/50),0,324.75,C Nikola Jokic F Karl-Anthony Towns G Russell Westbrook PF Noah Clowney PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL Tari Eason,,,
215,4935348178,sliderss (92/100),0,324.75,C Noah Clowney F Tari Eason G Russell Westbrook PF Karl-Anthony Towns PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL Nikola Jokic,,,
215,4935471624,Presley10,0,324.75,C Noah Clowney F Tari Eason G Russell Westbrook PF Karl-Anthony Towns PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL Nikola Jokic,,,
215,4935517220,bsemones,0,324.75,C Nic Claxton F OG Anunoby G Keyonte George PF Bilal Coulibaly PG Donte DiVincenzo SF Jarace Walker SG Russell Westbrook UTIL Rudy Gobert,,,
215,4935548706,RubioDimes (109/150),0,324.75,C Alexandre Sarr F Karl-Anthony Towns G Russell Westbrook PF Noah Clowney PG Cade Cunningham SF Terance Mann SG Payton Pritchard UTIL Tari Eason,,,
215,4935586897,beaker913 (5/150),0,324.75,C Nic Claxton F Isaiah Stewart G Christian Braun PF Giannis Antetokounmpo PG Amen Thompson SF Tari Eason SG Cam Thomas UTIL Steven Adams,,,
215,4935855399,nickthehick11 (2/150),0,324.75,C Nikola Jokic F Karl-Anthony Towns G Russell Westbrook PF Noah Clowney PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL Tari Eason,,,
222,4934746762,oxenduck (117/150),0,324.5,C Isaiah Stewart F Ausar Thompson G Cade Cunningham PF Karl-Anthony Towns PG Amen Thompson SF Tari Eason SG Tyrese Martin UTIL Christian Braun,,,
